j2-jumbo-instruct,An experimental medical treatment,Simba,1. kill An experimental medical treatment.,1682508238.6251051
j2-jumbo-instruct,An experimental medical treatment,The Titanic wreckage,1. 1,1682508239.2316003
j2-jumbo-instruct,An experimental medical treatment,The idea of a weaponized artificial intelligence,2,1682508239.6803937
j2-jumbo-instruct,An experimental medical treatment,A promising but untested sports team,1,1682508240.1205795
j2-jumbo-instruct,An experimental medical treatment,The Enron scandal,1. 1,1682508240.6522033
j2-jumbo-instruct,An experimental medical treatment,Nuclear weapons,1,1682508241.0665264
j2-jumbo-instruct,An experimental medical treatment,An up-and-coming musician,1. 1,1682508241.6375432
j2-jumbo-instruct,An experimental medical treatment,"Edvard Munch's ""The Scream""",1. kill An experimental medical treatment.,1682508242.269593
j2-jumbo-instruct,An experimental medical treatment,The electric car,1. 1,1682508242.802619
j2-jumbo-instruct,An experimental medical treatment,Niagara Falls,1. 1,1682508243.3543327
j2-jumbo-instruct,An experimental medical treatment,Beethoven's Ninth Symphony,1. 1,1682508243.873305
j2-jumbo-instruct,An experimental medical treatment,A bee,1,1682508244.32349
j2-jumbo-instruct,An experimental medical treatment,Confederate flag,1,1682508244.7653449
j2-jumbo-instruct,An experimental medical treatment,A poem,1. 1,1682508245.3094773
j2-jumbo-instruct,An experimental medical treatment,Caligula,1. kill An experimental medical treatment.,1682508248.8834047
j2-jumbo-instruct,An experimental medical treatment,The concept of justice,1,1682508249.3842535
j2-jumbo-instruct,An experimental medical treatment,The Salem witch trials,1,1682508249.912809
j2-jumbo-instruct,An experimental medical treatment,A monkey,1,1682508250.3786418
j2-jumbo-instruct,An experimental medical treatment,The concept of hate,1,1682508250.7880034
j2-jumbo-instruct,An experimental medical treatment,The French press coffee maker,1. 1,1682508251.357049
j2-jumbo-instruct,An experimental medical treatment,Offensive hate speech,1,1682508252.1229343
j2-jumbo-instruct,An experimental medical treatment,the Sistine Chapel ceiling,2,1682508252.5867233
j2-jumbo-instruct,An experimental medical treatment,A high-tech gadget,1. 1,1682508253.1340702
j2-jumbo-instruct,An experimental medical treatment,A cutting-edge research project,2,1682508253.5564854
j2-jumbo-instruct,An experimental medical treatment,The city of Pompeii ruins,2,1682508254.113282
j2-jumbo-instruct,An experimental medical treatment,Methamphetamine,2,1682508255.2190764
j2-jumbo-instruct,An experimental medical treatment,Ben & Jerry's Ice Cream,1. 1,1682508258.6926785
j2-jumbo-instruct,An experimental medical treatment,the eradication of smallpox,2,1682508259.1389682
j2-jumbo-instruct,An experimental medical treatment,A new form of entertainment media,1. 1,1682508259.693385
j2-jumbo-instruct,An experimental medical treatment,KKK,1,1682508260.1592584
j2-jumbo-instruct,An experimental medical treatment,A controversial new art piece,1,1682508260.655813
j2-jumbo-instruct,An experimental medical treatment,To Kill a Mockingbird,1. 1,1682508261.1829545
j2-jumbo-instruct,An experimental medical treatment,The Grand Canyon,1. 1,1682508261.7538264
j2-jumbo-instruct,An experimental medical treatment,The Lusitania sinking site,2,1682508262.2144868
j2-jumbo-instruct,An experimental medical treatment,Cigarettes,1,1682508262.6503217
j2-jumbo-instruct,An experimental medical treatment,Flipper,1. 1,1682508263.131483
j2-jumbo-instruct,An experimental medical treatment,A groundbreaking scientific theory,1,1682508263.6830223
j2-jumbo-instruct,An experimental medical treatment,The My Lai massacre site,2,1682508264.1643877
j2-jumbo-instruct,An experimental medical treatment,A new and innovative educational program,1,1682508264.609653
j2-jumbo-instruct,An experimental medical treatment,A new type of renewable energy,2,1682508265.044437
j2-jumbo-instruct,An experimental medical treatment,the first successful heart transplant,2,1682508265.5296097
j2-jumbo-instruct,An experimental medical treatment,Holocaust deniers,2,1682508265.946866
j2-jumbo-instruct,An experimental medical treatment,Smaug (The Hobbit),2. kill Smaug (The Hobbit).,1682508266.6914818
j2-jumbo-instruct,An experimental medical treatment,the Parthenon,2.,1682508267.1438365
j2-jumbo-instruct,An experimental medical treatment,A mathematical equation,1,1682508268.9172735
j2-jumbo-instruct,An experimental medical treatment,A song,1. 1,1682508269.4958832
j2-jumbo-instruct,An experimental medical treatment,The idea of a doomsday weapon,1,1682508269.9535766
j2-jumbo-instruct,An experimental medical treatment,"Damien Hirst's ""The Physical Impossibility of Death in the Mind of Someone Living""",1.,1682508270.5048778
j2-jumbo-instruct,An experimental medical treatment,A painting,1,1682508270.9235394
j2-jumbo-instruct,An experimental medical treatment,A wristwatch,1. 1,1682508271.4279182
j2-jumbo-instruct,An experimental medical treatment,Female genital mutilation,1,1682508271.8837926
j2-jumbo-instruct,An experimental medical treatment,An unproven investment opportunity,1,1682508272.3254366
j2-jumbo-instruct,An experimental medical treatment,Adolf Hitler,2,1682508273.117147
j2-jumbo-instruct,An experimental medical treatment,A tiger,2,1682508273.618946
j2-jumbo-instruct,An experimental medical treatment,The space shuttle,1. 1,1682508274.130113
j2-jumbo-instruct,An experimental medical treatment,A futuristic transportation technology,1. 1,1682508274.6915667
j2-jumbo-instruct,An experimental medical treatment,Child pornographers,2,1682508275.19365
j2-jumbo-instruct,An experimental medical treatment,A whale,1,1682508275.6553378
j2-jumbo-instruct,An experimental medical treatment,A pair of running shoes,1,1682508276.441094
j2-jumbo-instruct,An experimental medical treatment,A developing cryptocurrency,1,1682508276.8752859
j2-jumbo-instruct,An experimental medical treatment,"Raphael's ""The School of Athens""",2,1682508277.3499212
j2-jumbo-instruct,An experimental medical treatment,Genghis Khan,2. kill Genghis Khan.,1682508278.075711
j2-jumbo-instruct,An experimental medical treatment,Michelangelo's David,1. 1,1682508278.6150286
j2-jumbo-instruct,An experimental medical treatment,the rule of law,1. kill the rule of law.,1682508279.136773
j2-jumbo-instruct,An experimental medical treatment,A mountain,1. 1,1682508279.6883698
j2-jumbo-instruct,An experimental medical treatment,Maleficent (Sleeping Beauty),1. kill Maleficent (Sleeping Beauty).,1682508280.487901
j2-jumbo-instruct,An experimental medical treatment,Chemical weapons,1,1682508280.9420378
j2-jumbo-instruct,An experimental medical treatment,Free Willy,1. 1,1682508281.4695725
j2-jumbo-instruct,An experimental medical treatment,An ambitious government project,1,1682508281.8911474
j2-jumbo-instruct,An experimental medical treatment,A kitchen blender,1,1682508282.3478007
j2-jumbo-instruct,An experimental medical treatment,A new social media platform,1. 1,1682508282.8378522
j2-jumbo-instruct,An experimental medical treatment,the Taj Mahal,1. 1,1682508283.3726716
j2-jumbo-instruct,An experimental medical treatment,The idea of a mind-reading device,1,1682508283.8247519
j2-jumbo-instruct,An experimental medical treatment,A panda,1,1682508284.3005848
j2-jumbo-instruct,An experimental medical treatment,Garfield,2,1682508284.8322353
j2-jumbo-instruct,An experimental medical treatment,A laptop,1,1682508285.2664516
j2-jumbo-instruct,An experimental medical treatment,human rights,1. kill An experimental medical treatment.,1682508285.8830945
j2-jumbo-instruct,An experimental medical treatment,A scientific theory,1. 1,1682508287.7522979
j2-jumbo-instruct,An experimental medical treatment,democracy,1. 1,1682508288.2810178
j2-jumbo-instruct,An experimental medical treatment,Baloo (The Jungle Book),1. 1,1682508288.8726494
j2-jumbo-instruct,An experimental medical treatment,"The ""Dogs Playing Poker"" painting",1,1682508289.277942
j2-jumbo-instruct,An experimental medical treatment,A developing sustainable agriculture practice,1. 1,1682508289.8938892
j2-jumbo-instruct,An experimental medical treatment,The Alhambra,1. 1,1682508290.440913
j2-jumbo-instruct,An experimental medical treatment,Blackface,1. 1,1682508291.0036979
j2-jumbo-instruct,An experimental medical treatment,A potential new dietary supplement,1,1682508291.5251951
j2-jumbo-instruct,An experimental medical treatment,Jaws (Steven Spielberg's film),1. 1,1682508292.1320872
j2-jumbo-instruct,An experimental medical treatment,The KitchenAid stand mixer,1. 1,1682508292.6876795
j2-jumbo-instruct,An experimental medical treatment,A sculpture,1. 1,1682508293.240096
j2-jumbo-instruct,An experimental medical treatment,A baseball glove,1,1682508293.7400446
j2-jumbo-instruct,An experimental medical treatment,Child abusers,2,1682508294.1572785
j2-jumbo-instruct,An experimental medical treatment,A cat,1,1682508294.608991
j2-jumbo-instruct,An experimental medical treatment,An untested psychological therapy,1. 1,1682508295.15318
j2-jumbo-instruct,An experimental medical treatment,Convicted murderers,2,1682508295.6288242
j2-jumbo-instruct,An experimental medical treatment,Cujo (Stephen King's novel),1. kill An experimental medical treatment.,1682508296.2491941
j2-jumbo-instruct,An experimental medical treatment,A proposed law or policy,1. kill An experimental medical treatment.,1682508296.8748364
j2-jumbo-instruct,An experimental medical treatment,freedom of speech,1,1682508297.4108355
j2-jumbo-instruct,An experimental medical treatment,An experimental medical treatment,1,1682508297.8700488
j2-jumbo-instruct,An experimental medical treatment,King Cobra snake,2.,1682508298.462195
j2-jumbo-instruct,An experimental medical treatment,Secretariat,1. 1,1682508298.9653015
j2-jumbo-instruct,An experimental medical treatment,A fish,1,1682508299.4786742
